Date Occur,Year Occurred,Time Occur,Type,Highway,Milepost,Latitude,Longitude,Age,Dispositio,Contributi,Drug Impai,Coll. Type,Fatalities,Injuries,No. of Veh,Driver Age,Contribu_1,Capitol,is_highway
2/17/2019,2019,0.6875,Contact,SR260,218.5,34.5654843,-111.8784337,54,Citation,Intentional,,,,,,54,,,Y
2/17/2019,2019,0.265972222,Contact,I10,257,32.236145,-110.9848733,32,Citation,Not Familiar With Area,,,,,,32,,,Y
2/17/2019,2019,0.8875,No Contact,SR87,245,34.1567362,-111.3382949,,No Contact,,,,,,,,,,Y
2/17/2019,2019,3.75E-02,No Contact,US93,30,35.6798414,-114.465722,,No Contact,,,,,,,,,,Y
2/18/2019,2019,0.186805556,No Contact,I17,252,34.1895781,-112.1330446,,No Contact,,,,,,,,,,Y
2/18/2019,2019,0.222222222,No Contact,SR260,268,34.3270536,-111.1008726,,No Contact,,,,,,,,,,Y
2/18/2019,2019,0.811805556,No Contact,I17,221,33.7555282,-112.1262379,,No Contact,,,,,,,,,,Y
2/19/2019,2019,0.617361111,No Contact,SR87,197,33.6048231,-111.5828161,,No Contact,,,,,,,,,,Y
2/19/2019,2019,0.625,No Contact,SR87,215,33.823905,-111.475862,,No Contact,,,,,,,,,,Y
2/19/2019,2019,0.924305556,No Contact,SR87,244,34.1432087,-111.3232089,,No Contact,,,,,,,,,,Y
2/20/2019,2019,0.936805556,No Contact,I40,9,34.7293445,-114.3305556,,No Contact,,,,,,,,,,Y
2/21/2019,2019,0.884027778,Contact,I8,12,32.6703633,-114.4483614,61,Citation,Not Familiar With Area,,,,,,61,,,Y
2/21/2019,2019,0.4125,Contact,I40,142,35.218565,-112.4983083,32,FI Only,Not Familiar With Area,,,,,,32,,,
2/21/2019,2019,0.477083333,No Contact,SR87,215,33.8241399,-111.4761543,,No Contact,,,,,,,,,,Y
2/21/2019,2019,0.651388889,Contact,SR87,214,33.81656833,-111.4820683,21,FI Only,Not Familiar With Area,,,,,,21,,,Y
2/22/2019,2019,0.459027778,Contact,12th Ave,Washington,33.44744333,-112.0885233,36,Warning,Not Familiar With Area,,,,,,36,,Y,
2/22/2019,2019,8.33E-03,No Contact,I19,35,32.13563167,-110.93405,,No Contact,,,,,,,,,,
2/22/2019,2019,9.24E-02,No Contact,SR77,73,32.32278458,-110.9748534,,No Contact,,,,,,,,,,Y
2/22/2019,2019,0.40625,No Contact,US60,219,33.2746619,-111.2263103,,No Contact,,,,,,,,,,Y
2/22/2019,2019,0.858333333,No Contact,US60,IRONWOOD,33.38729434,-111.5630853,,No Contact,,,,,,,,,,Y
2/22/2019,2019,0.267361111,No Contact,SR101,175,33.38380167,-111.891655,,No Contact,,,,,,,,,,Y
2/23/2019,2019,0.514583333,No Contact,I10,144,33.4616066,-112.0941523,,No Contact,,,,,,,,,,Y
2/23/2019,2019,0.960416667,No Contact,US60,138.5,33.6758011,-112.3979746,,No Contact,,,,,,,,,,Y
2/23/2019,2019,0.947222222,No Contact,SR86,166,32.17146369,-111.0712012,,No Contact,,,,,,,,,,Y
2/23/2019,2019,0.530555556,No Contact,I40,51,35.21805503,-114.0335465,,No Contact,,,,,,,,,,Y
2/23/2019,2019,0.929861111,No Contact,US60,197,33.3865262,-111.5358908,,No Contact,,,,,,,,,,Y
2/24/2019,2019,0.3625,Contact,19th Ave,Adams St.,33.44920281,-112.1001148,45,Citation,Not Familiar With Area,,,,,,45,,Y,
2/24/2019,2019,0.39375,No Contact,VALENCIA,EO I19,32.13789149,-110.9867034,,No Contact,,,,,,,,,,Y
2/24/2019,2019,0.530555556,No Contact,I8,15,32.6674584,-114.3973223,,No Contact,,,,,,,,,,Y
2/24/2019,2019,0.3875,No Contact,SR87,250.7,34.2205752,-111.3320496,,No Contact,,,,,,,,,,Y
2/24/2019,2019,0.790972222,No Contact,US93,1,36.0103292,-114.7364045,,No Contact,,,,,,,,,,Y
2/25/2019,2019,0.918055556,No Contact,SR86,164,32.16548167,-111.0920733,,No Contact,,,,,,,,,,Y
2/25/2019,2019,0.817361111,No Contact,US60,138,33.6852263,-112.4102244,,No Contact,,,,,,,,,,Y
2/26/2019,2019,0.393055556,Contact,I19,40.4,31.8593759,-110.9920909,77,Citation,Medical Issue,,,,,,77,,,Y
2/26/2019,2019,0.986111111,Collision,I40,101.3,35.2345559,-113.2122396,80,FI Only,Elderly,,Injury,0,1,2,80,,,Y
2/26/2019,2019,0.840972222,No Contact,SR101,6,33.527094,-112.2692099,,Self Correct,,,,,,,,,,Y
2/27/2019,2019,0.452777778,No Contact,I10,256,32.25179167,-110.99337,,No Contact,,,,,,,,,,Y
2/27/2019,2019,0.56875,No Contact,I8,117,32.933964,-112.7117263,,No Contact,,,,,,,,,,Y
2/28/2019,2019,0.50625,Contact,SR89A,368,34.8457351,-111.8556242,55,Warning,Not Familiar With Area,,,,,,55,,,Y
2/28/2019,2019,0.507638889,Contact,SR87,216,33.8373294,-111.4709403,54,Citation,Not Familiar With Area,,,,,,54,,,Y
2/28/2019,2019,0.864583333,Contact,16th Ave,Jefferson St.,33.44696667,-112.0924267,28,Warning,Not Familiar With Area,,,,,,28,,Y,
2/28/2019,2019,0.722222222,No Contact,SR347,169,33.01575667,-112.0478517,,No Contact,,,,,,,,,,Y
2/28/2019,2019,0.822222222,No Contact,SR77,88.8,32.5260754,-110.9284696,,No Contact,,,,,,,,,,Y
2/28/2019,2019,0.692361111,No Contact,SR101,7,33.5375407,-112.2695977,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.744444444,Contact,SR143,1,33.42164945,-111.9784658,68,FI Only,Elderly,,,,,,68,,,Y
3/1/2019,2019,5.76E-02,No Contact,SR101,3,33.4802277,-112.2637077,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.404166667,No Contact,SR202,26.4,33.6689944,-112.0688791,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.451388889,No Contact,SR85,145,33.2912204,-112.6292548,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.825,No Contact,SR51,13.8,33.646248,-112.0012071,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.697222222,No Contact,I19,41,31.873677,-110.9897245,,No Contact,,,,,,,,,,Y
3/1/2019,2019,3.82E-02,No Contact,SR87,198,33.6155947,-111.5709215,,No Contact,,,,,,,,,,Y
3/1/2019,2019,0.957638889,No Contact,SR69,281,34.5288551,-112.2417233,,No Contact,,,,,,,,,,Y
3/2/2019,2019,0.924305556,Contact,I40,193,35.1832073,-111.702845,43,Arrest,Impaired - Alcohol,,,,,,43,,,Y
3/2/2019,2019,0.844444444,No Contact,I10,30,33.6643133,-114.0308986,,No Contact,,,,,,,,,,Y
3/2/2019,2019,2.22E-02,No Contact,SR101,1,33.4613259,-112.2767826,,No Contact,,,,,,,,,,Y
3/2/2019,2019,0.392361111,No Contact,I40,247,35.0595458,-110.8079651,,No Contact,,,,,,,,,,Y
3/3/2019,2019,0.122222222,Contact,I17,288,34.5873713,-111.878892,70,FI Only,Elderly,,,,,,70,,,Y
3/3/2019,2019,0.909722222,Collision,I10,63,33.58486698,-113.459906,46,Arrest,Impaired - Alcohol,,Injury,0,3,3,46,,,Y
3/3/2019,2019,0.799305556,No Contact,SR69,281,34.5288551,-112.2417233,,No Contact,,,,,,,,,,Y
3/3/2019,2019,7.78E-02,No Contact,SR101,34,33.6600792,-111.9340048,,No Contact,,,,,,,,,,Y
3/4/2019,2019,0.922222222,No Contact,SR51,10.5,33.589296,-112.0096066,,No Contact,,,,,,,,,,Y
3/5/2019,2019,0.244444444,Contact,US60,231,33.3327484,-111.0298029,47,Warning,Medical Issue,,,,,,47,,,Y
3/5/2019,2019,0.298611111,No Contact,I17,213,33.6405642,-112.1154147,,No Contact,,,,,,,,,,Y
3/5/2019,2019,0.661805556,No Contact,I17,340,35.1712611,-111.662715,,No Contact,,,,,,,,,,Y
3/5/2019,2019,0.842361111,No Contact,SR347,165,32.9347146,-112.0494501,,No Contact,,,,,,,,,,Y
3/6/2019,2019,0.515972222,Contact,9th Ave,Washington,33.44084833,-112.0888817,62,Warning,Not Familiar With Area,,,,,,62,,,
3/6/2019,2019,0.602777778,No Contact,SR101,19,33.66756661,-112.1871967,,No Contact,,,,,,,,,,Y
3/6/2019,2019,0.911805556,No Contact,I17,217,33.6982439,-112.1145152,,No Contact,,,,,,,,,,Y
3/6/2019,2019,0.263194444,No Contact,SR188,227,33.53648327,-110.9296079,,,,,,,,,,,,
3/7/2019,2019,0.765972222,Contact,I10,261,32.1869187,-110.968124,71,Citation,Elderly,,,,,,71,,,Y
3/7/2019,2019,0.452777778,Contact,SR189,2,31.3464985,-110.9647894,65,Citation,Intentional,,,,,,65,,,Y
3/7/2019,2019,0.216666667,Contact,Ajo,Palo Verde,32.17822833,-110.9249667,19,Warning,Not Familiar With Area,,,,,,19,,,
3/7/2019,2019,0.722916667,No Contact,US180,220,35.2456769,-111.6864871,,No Contact,,,,,,,,,,Y
3/8/2019,2019,0.364583333,No Contact,I8,7,32.6764481,-114.5322883,,No Contact,,,,,,,,,,Y
3/8/2019,2019,0.728472222,Contact,I10,331,32.1710421,-109.9580166,79,Citation,Elderly,,,,,,79,,,Y
3/8/2019,2019,0.122916667,No Contact,SR51,12.6,33.617175,-112.00983,,No Contact,,,,,,,,,,Y
3/8/2019,2019,0.494444444,No Contact,FAIN RD,1,34.63571533,-112.2979803,,No Contact,,,,,,,,,,
3/9/2019,2019,0.36875,No Contact,SR101,28.2,33.67288286,-112.0174229,31,Warning,Intentional,,,,,,31,,,Y
3/9/2019,2019,23:18,Contact,12th Ave,Washington,33.44738667,-112.088115,34,Warning,Not Familiar With Area,,,,,,34,,Y,
3/9/2019,2019,0.388194444,No Contact,I10,270,32.10525247,-110.8447821,,No Contact,,,,,,,,,,Y
3/9/2019,2019,0.436111111,No Contact,I10,270,32.1087845,-110.8491207,,No Contact,,,,,,,,,,Y
3/9/2019,2019,0.122916667,No Contact,SR101,53.6,33.4011767,-111.8913367,,No Contact,,,,,,,,,,Y
3/9/2019,2019,0.827083333,No Contact,SR85,149,33.3483844,-112.6242643,,No Contact,,,,,,,,,,Y
3/9/2019,2019,0.872222222,No Contact,I10,131.7,33.4599851,-112.301563,,No Contact,,,,,,,,,,Y
3/10/2019,2019,0.147916667,Collision,I40,217,35.16138894,-111.3053411,27,Arrest,Impaired - Alcohol,,Non-Injury,0,0,3,27,,,Y
3/10/2019,2019,13:53,Contact,18th Ave,Adams St.,33.44921437,-112.0982106,55,Warning,Not Familiar With Area,,,,,,55,,Y,
3/10/2019,2019,0.127777778,No Contact,SR202,16,33.4658522,-111.7969934,,No Contact,,,,,,,,,,Y
3/10/2019,2019,0.827083333,No Contact,US60,140.9,33.65720667,-112.375845,,No Contact,,,,,,,,,,Y
3/10/2019,2019,0.663194444,No Contact,US60,224,33.2840814,-111.1447555,,No Contact,,,,,,,,,,Y
3/11/2019,2019,0.743055556,Contact,SR89,272,34.2070362,-112.8014801,75,FI Only,Elderly,,,,,,75,,,Y
3/12/2019,2019,0.4875,Contact,20th Ave,Jefferson St.,33.66927,-112.2581267,57,Warning,Not Familiar With Area,,,,,,57,,,
3/12/2019,2019,0.543055556,No Contact,I10,281,32.003615,-110.6898017,,No Contact,,,,,,,,,,
3/12/2019,2019,0.836111111,No Contact,I17,229,33.87255,-112.1464283,,No Contact,,,,,,,,,,Y
3/12/2019,2019,0.877083333,No Contact,I17,212,33.6260971,-112.1164002,,No Contact,,,,,,,,,,Y
3/12/2019,2019,0.495138889,No Contact,SR202,3.2,33.4589767,-111.9913866,,No Contact,,,,,,,,,,Y
3/12/2019,2019,0.907638889,No Contact,SR303,125,33.71414792,-112.3110481,,No Contact,,,,,,,,,,Y
3/13/2019,2019,4.17E-03,No Contact,I40,201,35.2158831,-111.5838359,,No Contact,,,,,,,,,,Y
3/13/2019,2019,0.959027778,No Contact,I40,95,35.1940247,-113.308714,,No Contact,,,,,,,,,,Y
3/14/2019,2019,0.176388889,No Contact,I17,215,33.68627631,-112.1130023,,No Contact,,,,,,,,,,Y
3/14/2019,2019,0.449305556,No Contact,SR347,162,32.8911584,-112.0493298,,No Contact,,,,,,,,,,Y
3/15/2019,2019,0.899305556,Contact,US60,205,33.3378764,-111.4422753,26,Arrest,Impaired - Alcohol,,,,,,26,,,Y
3/15/2019,2019,0.863194444,Contact,I10,194,32.8799,-111.690565,68,Citation,Elderly,,,,,,68,,,Y
3/15/2019,2019,0.840972222,No Contact,SR202,12,33.46573667,-111.8190783,,No Contact,,,,,,,,,,Y
3/15/2019,2019,0.96875,No Contact,I40,359,35.3629785,-109.0467559,,No Contact,,,,,,,,,,Y
3/16/2019,2019,7.43E-02,Contact,I10,216,32.6821892,-111.4450484,30,Arrest,Impaired - Alcohol,,,,,,30,,,Y
3/16/2019,2019,0.614583333,Contact,12th Ave,Jefferson St.,33.44734167,-112.089785,42,Warning,Not Familiar With Area,,,,,,42,,Y,
3/16/2019,2019,1.46E-02,Contact,I40,255,35.0258272,-110.6826593,27,Citation,Not Familiar With Area,,,,,,27,,,Y
3/16/2019,2019,2.99E-02,No Contact,I10,255,32.2632252,-111.0060481,,No Contact,,,,,,,,,,Y
3/16/2019,2019,0.79375,No Contact,I10,272,32.10268,-110.8430267,,No Contact,,,,,,,,,,
3/16/2019,2019,1.00E-01,No Contact,I40,290,34.9453439,-110.1231201,,No Contact,,,,,,,,,,Y
3/16/2019,2019,0.305555556,Contact,SR68,7,35.1881004,-114.4497193,45,Arrest,,,,,,,45,,,Y
3/16/2019,2019,0.884722222,No Contact,SR89A,324,34.6389776,-112.3237823,,No Contact,,,,,,,,,,Y
3/17/2019,2019,0.896527778,Contact,Tombstone Canyon,Pace Ave,31.451092,-109.931718,57,Arrest,Impaired - Alcohol,"Alcohol, drug",,,,,57,,,Y
3/17/2019,2019,0.109722222,No Contact,SR86,164,32.15895666,-111.1057745,,No Contact,,,,,,,,,,Y
3/17/2019,2019,0.475,No Contact,SR347,166,32.9491646,-112.0480005,,No Contact,,,,,,,,,,Y
3/17/2019,2019,0.595833333,No Contact,I10,203,32.77277833,-111.61935,,No Contact,,,,,,,,,,
3/18/2019,2019,0.522222222,Contact,JEFFERSON,700 WEST,33.44506,-112.07548,,Warning,Not Familiar With Area,,,,,,,,,
3/18/2019,2019,0.2625,Contact,WASHINGTON,15TH AVE,33.66872,-112.2514683,24,Warning,Not Familiar With Area,,,,,,24,,,
3/18/2019,2019,0.336805556,Contact,I40,198,35.1889025,-111.625891,77,FI Only,Not Familiar With Area,,,,,,77,,,Y
3/18/2019,2019,0.522222222,No Contact,MADISON,7TH AVE,33.44506,-112.07548,,No Contact,Not Familiar With Area,,,,,,,,,
3/19/2019,2019,0.930555556,Contact,I10,136.5,33.4627984,-112.2150521,47,Citation,Intentional,,,,,,47,,,Y
3/19/2019,2019,0.631944444,Collision,12th Ave,Washington,33.44816932,-112.0886268,42,Citation,Not Familiar With Area,,Non-Injury,0,0,2,42,,Y,
3/19/2019,2019,0.988888889,Collision,SR51,1,33.47519302,-112.0384201,25,Arrest,Impaired - Alcohol,,Injury,0,3,1,25,,,Y
3/19/2019,2019,7.29E-02,No Contact,SR143,2,33.4397196,-111.979681,,No Contact,,,,,,,,,,Y
3/19/2019,2019,9.03E-02,Contact,I17,219,33.7268918,-112.1205599,41,Arrest,Impaired - Alcohol,,,,,,41,,,Y
3/19/2019,2019,0.311111111,No Contact,SR101,9,33.5620404,-112.2571416,,No Contact,Elderly,,,,,,,,,Y
3/19/2019,2019,0.480555556,No Contact,I10,203,32.85961667,-111.6873733,,No Contact,,,,,,,,,,Y
3/20/2019,2019,7.99E-02,Contact,I10,134.7,33.464485,-112.2373983,73,Warning,Elderly,,,,,,73,,,Y
3/20/2019,2019,6.74E-02,Collision,SR101,42,33.56609086,-111.8902911,24,Long Form,Impaired - Alcohol,,Injury,0,1,2,24,,,Y
3/20/2019,2019,0.292361111,No Contact,I40,66,35.17632002,-113.7884854,,No Contact,,,,,,,,,,Y
3/20/2019,2019,0.807638889,No Contact,I17,223,33.7840558,-112.1322654,,No Contact,,,,,,,,,,Y
3/20/2019,2019,0.949305556,No Contact,I17,336,35.1203137,-111.6805111,,No Contact,,,,,,,,,,Y
3/21/2019,2019,0.46875,Contact,8th Ave,Washington,33.44842167,-112.0837317,59,Warning,Not Familiar With Area,,,,,,59,,Y,
3/21/2019,2019,2.85E-02,No Contact,US60,180,33.3859647,-111.8293312,,No Contact,,,,,,,,,,Y
3/21/2019,2019,0.419444444,No Contact,US60,122,33.8438153,-112.6134698,,No Contact,,,,,,,,,,Y
3/21/2019,2019,0.874305556,No Contact,US60,177,33.385661,-111.8822152,,No Contact,,,,,,,,,,Y
3/21/2019,2019,0.933333333,No Contact,I40,165,35.2638568,-112.1684363,,No Contact,,,,,,,,,,Y
3/22/2019,2019,4.86E-02,Contact,US60,144,33.626395,-112.3345425,56,Citation,Elderly,,,,,,56,,,Y
3/22/2019,2019,0.848611111,No Contact,I10,200,32.81123833,-111.6718683,,No Contact,,,,,,,,,,Y
3/22/2019,2019,4.72E-02,No Contact,I10,136.7,33.45254833,-112.2405317,,No Contact,,,,,,,,,,
3/22/2019,2019,0.518055556,No Contact,SR87,199,33.6259481,-111.5608833,,No Contact,,,,,,,,,,Y
3/22/2019,2019,0.886805556,No Contact,I10,273,32.0831389,-110.8077875,,No Contact,,,,,,,,,,Y
3/23/2019,2019,0.591666667,Contact,I8,3,32.68971545,-114.5813535,20,Citation,Not Familiar With Area,,,,,,20,,,Y
3/23/2019,2019,0.656944444,Contact,US60,202.7,33.3485162,-111.45421,72,Contact,,,,,,,72,,,Y
3/23/2019,2019,0.579861111,Contact,SR260,210,34.6763975,-111.9723873,76,Citation,Elderly,,,,,,76,,,Y
3/23/2019,2019,0.930555556,Contact,I10,114,33.4288735,-112.6048468,50,Citation,Not Familiar With Area,,,,,,50,,,Y
3/23/2019,2019,0.8125,Contact,I10,121.6,33.46258794,-112.4771058,24,Arrest,Impaired - Alcohol,,Non-Injury,0,0,,24,,,Y
3/23/2019,2019,0.865972222,No Contact,I8,50,32.7137477,-113.8191105,,No Contact,,,,,,,,,,Y
3/23/2019,2019,0.197916667,No Contact,SR202,13,33.459452,-111.82811,,No Contact,,,,,,,,,,Y
3/23/2019,2019,2.78E-03,No Contact,SR202,48.6,33.2873529,-111.8650379,,No Contact,,,,,,,,,,Y
3/23/2019,2019,0.441666667,No Contact,US60,219,33.2746619,-111.2263103,,No Contact,,,,,,,,,,Y
3/23/2019,2019,0.868055556,No Contact,SR89A,362,34.7863137,-111.921417,,No Contact,,,,,,,,,,Y
3/23/2019,2019,3.47E-03,No Contact,SR202,48,33.2873529,-111.8650379,,No Contact,,,,,,,,,,Y
3/24/2019,2019,0.176388889,Contact,I17,202.9,33.4962935,-112.1128708,23,Arrest,Impaired - Alcohol,,,,,,23,,,Y
3/24/2019,2019,0.611111111,Collision,I10,219,32.6555065,-111.4045002,64,Arrest,Impaired - Alcohol,,Non-Injury,0,0,2,64,,,Y
3/24/2019,2019,0.402777778,No Contact,I10,199,32.82819333,-111.7384167,,No Contact,,,,,,,,,,Y
3/25/2019,2019,0.442361111,Contact,10th Ave,Washington,33.448135,-112.085255,31,Citation,Not Familiar With Area,,,,,,31,,Y,
3/25/2019,2019,0.381944444,Contact,21st Ave,Adams St.,33.4491705,-112.1046804,43,Warning,Not Familiar With Area,,,,,,43,,Y,
3/25/2019,2019,0.646527778,No Contact,I10,181,33.0549441,-111.7937734,,No Contact,,,,,,,,,,Y
3/26/2019,2019,0.897222222,No Contact,SR202,1.8,33.4595841,-112.009217,,No Contact,,,,,,,,,,Y
3/26/2019,2019,0.815972222,Contact,SR347,163,32.9056828,-112.0493412,49,Self Correct,Elderly,,,,,,49,,,Y
3/26/2019,2019,0.522222222,No Contact,SR87,216,33.8369914,-111.4711466,,No Contact,,,,,,,,,,Y
3/26/2019,2019,0.824305556,No Contact,SR66,61,35.2662747,-113.9634443,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.917361111,Contact,I17,215,33.698565,-112.1152183,77,Warning,Elderly,,,,,,77,,,Y
3/27/2019,2019,0.898611111,Contact,US93,67,35.2217559,-114.1264508,76,Citation,Elderly,,,,,,76,,,Y
3/27/2019,2019,4.44E-02,Collision,I10,67,33.57396421,-113.3842462,55,Deceased,Pending,,Fatal,4,0,2,55,,,Y
3/27/2019,2019,0.547916667,No Contact,SR87,240,34.0954584,-111.3534382,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.873611111,No Contact,SR260,268,34.3279073,-111.101056,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.470833333,No Contact,I8,8.5,32.6763679,-114.4987072,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.805555556,No Contact,I8,4,32.6892079,-114.5809782,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.609027778,No Contact,SR101,19,33.6681006,-112.1898534,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.859722222,No Contact,SR85,151,33.3777542,-112.6250435,,No Contact,,,,,,,,,,Y
3/27/2019,2019,0.509722222,No Contact,I10,255,32.2633226,-111.005796,,No Contact,,,,,,,,,,Y
3/28/2019,2019,0.920138889,Contact,9th Ave,Jefferson St.,33.447175,-112.0852083,55,Warning,Not Familiar With Area,,,,,,55,,Y,
3/28/2019,2019,0.427777778,No Contact,I19,26,31.669429,-111.0627881,,No Contact,,,,,,,,,,Y
3/28/2019,2019,0.620833333,No Contact,I17,217,33.6982439,-112.1145152,,No Contact,,,,,,,,,,Y
3/29/2019,2019,0.836111111,Contact,US60,GOLDFIELD,33.39347667,-111.5114333,69,Warning,,,,,,,69,,,
3/29/2019,2019,8.54E-02,No Contact,I10,145.6,33.62806667,-112.36678,,No Contact,,,,,,,,,,
3/29/2019,2019,0.174305556,No Contact,SR202,16.9,33.46564602,-111.7901255,,No Contact,,,,,,,,,,Y
3/29/2019,2019,0.341666667,No Contact,SR85,149,33.3483844,-112.6242643,,No Contact,,,,,,,,,,Y
3/29/2019,2019,0.793055556,No Contact,SR87,182,33.5036159,-111.7905133,,No Contact,,,,,,,,,,Y
3/29/2019,2019,0.991666667,No Contact,SR287,138,33.0027018,-111.4663853,,No Contact,,,,,,,,,,Y
3/29/2019,2019,0.98125,No Contact,I10,114,33.4288735,-112.6048468,,No Contact,,,,,,,,,,Y
3/30/2019,2019,0.743055556,Contact,SR101,28.3,33.67216667,-112.029135,55,Citation,Intentional,,,,,,55,,,Y
3/30/2019,2019,0.457638889,No Contact,I17,232,33.9132807,-112.1456383,,No Contact,,,,,,,,,,Y
3/30/2019,2019,0.665972222,No Contact,SR87,201,33.6454057,-111.5342006,,Self Correct,,,,,,,,,,Y
3/30/2019,2019,0.190277778,No Contact,I17,212,33.6260971,-112.1164002,,No Contact,,,,,,,,,,Y
3/31/2019,2019,0.445833333,No Contact,I19,42,31.65210167,-111.0601067,,No Contact,,,,,,,,,,Y
3/31/2019,2019,0.534027778,No Contact,SR66,60,35.25805243,-113.9713262,,No Contact,,,,,,,,,,Y
4/1/2019,2019,0.407638889,Contact,I8,11,32.6703977,-114.4657048,75,Warning,Elderly,,,,,,75,,,Y
4/1/2019,2019,0.492361111,Contact,I10,193,32.89636667,-111.6865483,39,Citation,Intentional,,,,,,39,,,Y
4/1/2019,2019,0.951388889,No Contact,I40,73,35.1607473,-113.6784551,,No Contact,,,,,,,,,,Y
4/1/2019,2019,0.135416667,No Contact,I19,11,31.4655133,-110.9953281,,No Contact,,,,,,,,,,Y
4/1/2019,2019,0.820833333,No Contact,SR202,6,33.43355333,-111.8681733,,No Contact,,,,,,,,,,
4/2/2019,2019,0.189583333,No Contact,SR101,31,33.6730051,-111.9829011,,No Contact,,,,,,,,,,Y
4/2/2019,2019,0.646527778,No Contact,US60,122,33.8441075,-112.6115561,,No Contact,,,,,,,,,,Y
4/2/2019,2019,0.84375,No Contact,I10,160.8,33.3022269,-111.9724331,,No Contact,,,,,,,,,,Y
4/3/2019,2019,0.844444444,Collision,SR347,167,32.96369124,-112.0477058,26,Long Form,Impaired - Alcohol,,Injury,0,4,2,26,,,Y
4/3/2019,2019,6.94E-03,No Contact,I8,14,32.6706384,-114.4140871,,No Contact,,,,,,,,,,Y
4/4/2019,2019,0,Contact,SR89A,325,34.6421059,-112.3066337,47,Arrest,Impaired - Alcohol,"drugs, medication",,,,,47,,,Y
4/4/2019,2019,0.888194444,Collision,SR202,31,33.36691375,-111.6441247,32,Arrest,Impaired - Alcohol,,Injury,0,5,3,32,,,Y
4/4/2019,2019,0.833333333,No Contact,I40,58,35.2026936,-113.9342979,,No Contact,,,,,,,,,,Y
4/5/2019,2019,15:09,Contact,16th Ave,Washington,33.44816497,-112.0914241,23,Warning,Not Familiar With Area,,,,,,23,,Y,
4/5/2019,2019,0.819444444,Contact,I10,119,33.45739167,-112.5178033,29,Citation,Intentional,,,,,,29,,,Y
4/5/2019,2019,0.357638889,Contact,SR347,163,32.90093,-112.049655,59,Citation,Not Familiar With Area,,,,,,59,,,Y
4/5/2019,2019,2.22E-02,Contact,Congress,Scott,32.222795,-110.9699033,23,Arrest,Impaired - Alcohol,alcohol,,,,,23,,,
4/5/2019,2019,12:47,Contact,8th Ave,Washington,33.44852667,-112.08501,26,Warning,Not Familiar With Area,,,,,,26,,Y,
4/5/2019,2019,9.86E-02,No Contact,I17,215.5,33.57966333,-112.2989783,,No Contact,,,,,,,,,,
4/5/2019,2019,0.717361111,No Contact,SR101,10,33.576456,-112.2582187,,No Contact,,,,,,,,,,Y
4/5/2019,2019,0.920138889,No Contact,US60,143.4,33.60480167,-112.2984317,,No Contact,,,,,,,,,,Y
4/5/2019,2019,0.595833333,No Contact,I8,174,32.82553667,-111.86066,,No Contact,,,,,,,,,,
4/6/2019,2019,3.26E-02,Contact,SR287,139,33.0042602,-111.4490992,18,Citation,Not Familiar With Area,,,,,,18,,,Y
4/6/2019,2019,0.627777778,No Contact,I10,340,32.2597875,-109.8488338,,No Contact,,,,,,,,,,Y
4/6/2019,2019,0.963194444,No Contact,SR347,167,32.966245,-112.04801,,No Contact,,,,,,,,,,Y
4/6/2019,2019,0.3,No Contact,SR101,3.9,33.4802277,-112.2637077,,No Contact,,,,,,,,,,Y
4/6/2019,2019,0.890277778,No Contact,SR68,16,35.2280985,-114.3746676,,No Contact,,,,,,,,,,Y
4/7/2019,2019,0.677083333,Contact,I8,159,32.82938674,-112.0077751,28,Arrest,Fell Asleep/Fatigued,,,,,,28,,,Y
4/7/2019,2019,18:00,Contact,9th Ave,Jefferson St.,33.44867167,-112.0986517,72,Warning,Not Familiar With Area,,,,,,72,,Y,
4/7/2019,2019,0.161111111,Contact,I17,198,33.4298586,-112.1084053,22,Arrest,Impaired - Alcohol,alcohol,,,,,22,,,Y
4/7/2019,2019,0.275,No Contact,US60,134.1,33.725488,-112.4612635,,No Contact,,,,,,,,,,Y
4/8/2019,2019,0.140972222,Contact,SR68,26,35.2185072,-114.1445849,64,FI Only,Elderly,,,,,,64,,,Y
4/10/2019,2019,0.382638889,Contact,SR101,9,33.5620404,-112.2571416,69,Citation,Intentional,,,,,,69,,,Y
